"PartitionKey","RowKey","LogInTime","LogOutTime","RunProofCount","RunSimulationCount","NewModelCount","ImportModelCount","SaveModelCount","FurtherTestingCount","ClientVersion","SimulationErrorCount","FurtherTestingErrorCount","ProofErrorCount"
503cb281-9526-48c9-bd07-a4e2cf472808,c5ed7085-f0ff-48f7-aa4d-e41572e7c862,29.07.2015 7:57:05,29.07.2015 8:05:31,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5049503f-954a-418e-b963-34cbba91375f,2a0f4cf1-61f0-4d3c-8c59-bb003bfdf5f8,20.02.2015 8:12:53,20.02.2015 8:14:42,0,1,0,0,0,0,BMA HTML5 2.0,0,0,0
505a8207-1d1f-4b7d-86dc-36436de822f9,600ea6e5-74ec-4292-9ecc-697121f6e5cc,21.07.2015 8:27:44,21.07.2015 8:29:06,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
505a8207-1d1f-4b7d-86dc-36436de822f9,e3e07e70-4ccd-48a0-b0bb-da700c9f6601,21.07.2015 8:29:32,21.07.2015 8:39:26,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5085cc56-3cc8-45aa-8348-e709f6cd9da6,0babf534-7040-4e81-b7ef-25ed5d5f09b9,14.04.2015 13:38:13,14.04.2015 14:05:20,1,0,1,0,0,0,BMA HTML5 2.0,0,0,0
5085cc56-3cc8-45aa-8348-e709f6cd9da6,762cc35c-ec79-45ca-9571-0de4a77175ae,14.04.2015 13:42:17,14.04.2015 14:05:20,1,0,1,0,0,0,BMA HTML5 2.0,0,0,0
50acb25f-fb31-498c-ba79-7ce455cbeb94,d525e5b5-ccb0-47d8-8865-56680fe7c647,08.07.2015 12:54:07,08.07.2015 12:54:51,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
51586b11-6951-478b-9ac2-630c1311cf52,4f8fb4cd-6ae0-44bd-ac53-34439583100e,17.06.2015 21:34:13,17.06.2015 21:34:18,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
51e4b9cd-c8de-41dd-8b07-10aa0e110aee,e92d2aed-7198-4747-9f88-c741cab67ea6,09.09.2015 18:48:04,09.09.2015 19:13:59,1,0,1,0,0,0,BMA HTML5 1.2.0072,0,0,0
5206aecb-1097-41b2-be34-a4bfe84bbb70,fcb6355a-e928-4388-b717-2642191a592d,26.03.2015 20:11:37,26.03.2015 20:12:19,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
52b57ecf-204e-48ee-9b77-121d2fa744e5,6dc7bc98-d85b-44ce-8796-fbc705f8d058,02.02.2015 11:29:38,02.02.2015 11:51:23,0,0,0,0,0,0,BMA HTML5 2.0,"","",""
5302aff4-8a59-4874-bafc-d049029f30f5,1a932b4d-816e-4b27-a371-7d86422d9837,22.05.2015 9:57:34,22.05.2015 9:59:19,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
533a4def-e44c-4510-aa02-9ed174637367,e8bdeef4-aae4-4b18-9dc4-b4651f46f7cc,08.04.2015 9:43:45,08.04.2015 12:16:59,3,1,0,2,1,1,BMA HTML5 2.0,0,1,0
533f715d-b3a7-422c-b5ef-1e70e6457d7c,796d3e9d-f626-4279-b49e-87debd69f352,01.03.2015 16:54:11,01.03.2015 16:54:36,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
533f715d-b3a7-422c-b5ef-1e70e6457d7c,9bfcbaf1-e867-4977-abc8-26e66e7c500f,01.03.2015 16:51:26,01.03.2015 17:42:53,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
533f715d-b3a7-422c-b5ef-1e70e6457d7c,f0b5d793-c453-4137-9bc6-c234f937fa0b,01.03.2015 16:54:37,01.03.2015 17:42:51,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539a6eec-503d-4b70-a951-123c41b76781,ceb3231d-580d-4a6b-868a-894b3b8df751,19.05.2015 9:57:56,19.05.2015 14:07:35,7,0,0,1,0,0,BMA HTML5 2.0,0,0,2
539e9f9d-b99d-4730-934d-817db220570a,0a01ee61-085c-4be6-bae6-ec7fe61dca68,26.05.2015 15:09:03,26.05.2015 15:21:20,1,0,0,0,0,1,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,12603cb1-e754-408b-aad9-a8c7896b2e35,26.05.2015 8:07:32,26.05.2015 10:16:31,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,4d239000-d6d2-44bd-bdb5-24be2ae6c95d,26.05.2015 8:18:36,26.05.2015 10:16:30,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,59258626-ff5b-4f1a-978b-9b48b6f279ea,26.05.2015 15:21:23,26.05.2015 19:25:14,6,0,0,0,0,5,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,6393d547-f59e-45c5-9109-1455d1629cb0,26.05.2015 15:26:03,26.05.2015 19:25:14,1,1,0,0,0,1,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,805e9db8-6902-4f92-95c7-f8a7ee147e5a,26.05.2015 8:52:36,26.05.2015 10:13:37,1,0,0,1,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,88b474ee-895d-49ad-935e-5b6e9bff7401,26.05.2015 12:24:41,26.05.2015 15:26:02,8,0,0,5,0,1,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,a3866e06-ffbc-423f-b599-8fead37c52a0,26.05.2015 10:58:42,26.05.2015 11:49:31,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,a64cd540-902c-4379-8ced-fb66dc93a159,26.05.2015 11:02:18,26.05.2015 19:25:14,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,a9c64a54-152d-4d92-9df4-36011338ccc2,26.05.2015 10:26:24,26.05.2015 10:55:59,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,ba692901-b3d9-402d-9db9-de4e577866eb,26.05.2015 10:16:27,26.05.2015 10:26:23,2,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,e24fc74b-e387-404c-84a4-40ab88cef31f,26.05.2015 15:06:32,26.05.2015 15:09:03,2,0,0,1,0,2,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,ea5b00ae-cd2d-47c5-bd38-28c9363ad4a1,26.05.2015 10:56:02,26.05.2015 11:49:32,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,ebc80e54-8cc2-4c09-b57f-f676d2a002a4,26.05.2015 14:11:33,26.05.2015 15:06:30,3,0,0,0,0,1,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,ed054487-8284-4419-ba95-0b7930c34a07,26.05.2015 10:13:48,26.05.2015 10:16:29,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,f4193927-34de-482c-a37f-dec94779d504,26.05.2015 8:23:16,26.05.2015 10:16:32,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,f429ef77-0d83-4abd-bccc-5f1f1b12b922,26.05.2015 11:52:17,26.05.2015 14:11:27,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
539e9f9d-b99d-4730-934d-817db220570a,f4440c61-bac5-4142-82a4-6a0297769211,26.05.2015 10:26:19,26.05.2015 10:26:22,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
53a0b832-4935-49f0-a99b-476b3c06794b,9d0a35de-3e40-4d65-84c1-2ee86520ba23,22.09.2015 8:54:42,22.09.2015 9:05:53,1,1,1,0,0,0,BMA HTML5 1.2.0072,0,0,0
53a0b832-4935-49f0-a99b-476b3c06794b,a0b2dc23-ff06-4cb9-a1bd-b58581a5d46a,22.09.2015 8:54:24,22.09.2015 8:54:46,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
53a9929b-c435-46d9-8f19-974a96359a59,0059b024-9d56-4a0c-9f20-84a4bf2797e4,04.02.2015 10:35:13,04.02.2015 11:01:06,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
53c923a2-c44b-41e1-8255-895dae7aff26,1b862932-3341-41cc-9a1e-cd3dbdce6139,06.07.2015 13:46:25,06.07.2015 13:47:21,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
53c923a2-c44b-41e1-8255-895dae7aff26,1ec6c2d8-8b43-4e2a-b773-fc0202649bfd,06.07.2015 13:45:03,06.07.2015 13:47:22,0,1,0,2,0,0,BMA HTML5 2.0,0,0,0
53c923a2-c44b-41e1-8255-895dae7aff26,d822f097-2da1-4d66-82d9-7855d050d7bb,06.07.2015 13:47:31,06.07.2015 13:50:18,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
53c923a2-c44b-41e1-8255-895dae7aff26,f500a164-ad5c-4d17-af07-63d341f17dde,06.07.2015 13:47:08,06.07.2015 13:47:18,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
53ee4c14-81ea-41b9-ab55-769df14b3542,302456e7-f53c-48e7-8337-75abefff25d9,02.06.2015 15:50:00,02.06.2015 15:50:37,1,0,0,1,0,1,BMA HTML5 2.0,0,0,0
54206864-1e4a-4ed9-a8ad-1c1fbdd98990,becf4cbd-ae6a-4f3a-be22-5d649d91f675,02.03.2015 14:37:18,02.03.2015 14:38:10,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
545dc04b-e5c8-44f5-b2f4-cc0ca62dcd3f,eb590380-8e29-4cf1-9b72-82a49fba9f38,12.05.2015 7:25:39,12.05.2015 7:36:43,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
54839d13-a1d8-4b3f-97d6-a43deb3d1e34,52a90e51-7660-461c-8471-73a944630a8f,03.07.2015 10:39:18,03.07.2015 13:45:31,1,1,0,0,11,0,BMA HTML5 2.0,0,0,0
54839d13-a1d8-4b3f-97d6-a43deb3d1e34,6c7ca2b2-b2af-4baa-9fb1-6f84232f8b43,03.07.2015 13:45:34,03.07.2015 16:14:06,0,0,0,0,1,0,BMA HTML5 2.0,0,0,0
54839d13-a1d8-4b3f-97d6-a43deb3d1e34,8df01024-f336-4b77-b341-f50117c59f18,02.07.2015 14:28:34,03.07.2015 10:39:16,0,0,0,0,6,0,BMA HTML5 2.0,0,0,0
54839d13-a1d8-4b3f-97d6-a43deb3d1e34,8f9887a0-a494-43cb-94af-466249a2672c,30.06.2015 14:09:09,02.07.2015 14:28:33,0,0,1,0,6,0,BMA HTML5 2.0,0,0,0
54a07a61-978a-42e7-b296-06cbe51ddaab,07cb4b27-e0f3-4cbe-ad85-5b4baee091c9,24.04.2015 14:53:16,24.04.2015 15:10:20,9,3,0,0,0,3,BMA HTML5 2.0,0,0,1
551680f6-a9b4-446b-8960-fa0394c77204,09f1b2ae-9848-484e-ac58-a3476e840018,12.08.2015 12:40:32,12.08.2015 12:40:37,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
5571e25e-7270-41b3-8a23-26c92caea50c,a40f2c9f-39e9-461d-b7ac-62e151a8c90f,29.04.2015 11:12:00,29.04.2015 12:42:11,26,0,0,0,5,1,BMA HTML5 2.0,0,0,2
5571e25e-7270-41b3-8a23-26c92caea50c,a9f9ce1b-f70f-4a8a-a8f1-2d6ccc166acc,29.04.2015 11:59:40,29.04.2015 12:42:11,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
557386d1-661e-4da8-86dd-8d1f0aefd1a7,d6873599-334d-4092-a44f-5f25af58f77d,19.03.2015 18:50:43,19.03.2015 18:51:09,1,0,0,1,0,1,BMA HTML5 2.0,0,0,0
557e7612-a992-427a-b59e-47c04cf39792,108df0cb-f6ac-424d-a947-ca94f6b177e6,04.02.2015 13:20:23,04.02.2015 13:20:39,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
557e7612-a992-427a-b59e-47c04cf39792,73c2fbae-bc77-487e-93d5-d0db3104f0c6,04.02.2015 13:19:52,04.02.2015 13:20:18,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
56acb3d4-7099-4aa2-8113-808259136c59,c8903050-c860-423d-9c52-45ac4feffaf7,27.09.2015 12:30:05,27.09.2015 12:30:09,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
5753c48d-2bbc-40b8-9a7d-786ba14ea717,f6a759ab-0b8d-4c1f-99e7-c7bc82d8e5a2,07.05.2015 10:50:40,07.05.2015 12:26:52,2,0,2,1,0,0,BMA HTML5 2.0,0,0,0
578d322b-65b9-4c18-9635-c0522a137d7a,83f15020-1d2b-4ad3-854f-0f3c8805b47b,21.05.2015 11:03:44,21.05.2015 11:06:35,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
57a2a2b1-bdfd-4e09-8f3b-3f1e9eff4b5a,5b181409-9cf9-4243-9482-a91fe7eb20a0,18.03.2015 15:19:12,18.03.2015 15:19:23,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
57a2a2b1-bdfd-4e09-8f3b-3f1e9eff4b5a,a612bfca-5930-4f76-bc64-f88d5f67cdd5,18.03.2015 15:19:28,18.03.2015 15:35:18,2,0,0,0,0,0,BMA HTML5 2.0,0,0,0
581a2b8c-1c62-458d-8a0a-54e996c1cbd8,8125a41d-39e5-4a8e-85f1-2802329a245e,13.02.2015 8:07:35,13.02.2015 8:08:07,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
58d8c8d7-7f25-44a2-9dbe-248c4d8d6df6,b378fcf9-4f71-44b2-9abf-6e1eeb7be47d,04.05.2015 14:52:39,04.05.2015 14:52:52,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5912f1da-8a20-4c22-bcc5-2e3289a7764a,04a5571c-fb3e-4a4e-805c-b8990b1c7b6e,06.10.2015 8:58:31,06.10.2015 9:06:00,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
5912f1da-8a20-4c22-bcc5-2e3289a7764a,2e859b8f-f091-44fb-8210-7cf42cbda39a,06.10.2015 9:06:07,06.10.2015 9:06:42,1,1,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
5912f1da-8a20-4c22-bcc5-2e3289a7764a,f65518d1-e303-4984-8e66-ca87053f245a,06.10.2015 9:23:06,06.10.2015 9:25:35,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
591a8b92-fafd-4d4e-adae-75a19eaebd25,26e6d804-97fe-4246-a352-95dee59335dc,20.08.2015 19:12:54,20.08.2015 19:13:00,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
596841ad-4ec3-4c40-b5fe-8b4b70bd67c8,dc40f5c3-91aa-4b9b-a73e-98984eac91a6,11.02.2015 11:50:31,11.02.2015 11:51:16,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
5a06da70-ed63-4ab7-9b16-4c9d7efc6e10,16f90b57-597c-4690-ae90-ffe99627e5bd,11.06.2015 15:06:18,11.06.2015 15:12:58,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5a06da70-ed63-4ab7-9b16-4c9d7efc6e10,66d4f2d4-6099-4506-adbc-cafbe32c2c8f,11.06.2015 15:06:46,11.06.2015 15:12:58,0,2,0,0,0,0,BMA HTML5 2.0,0,0,0
5a06da70-ed63-4ab7-9b16-4c9d7efc6e10,fb7a41eb-a3b5-4846-a412-aad5cc441ddc,11.06.2015 14:36:53,11.06.2015 15:12:58,0,2,0,0,0,0,BMA HTML5 2.0,0,0,0
5a88b105-c75c-42fe-babf-9e8b3e34b722,b2a9aea3-bfd6-4703-93b9-474d0aa28cf2,02.06.2015 13:28:09,02.06.2015 13:28:18,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5b7758a7-3e53-4ad4-995d-97ed3dbe84ec,100e1236-9b1e-475e-b58d-3efffb93a350,07.07.2015 14:32:46,07.07.2015 14:32:56,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5b7758a7-3e53-4ad4-995d-97ed3dbe84ec,436d3cb9-b755-4b27-b985-473d9625b898,07.07.2015 14:32:59,07.07.2015 14:32:59,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5b7758a7-3e53-4ad4-995d-97ed3dbe84ec,a135a069-affd-495e-8b49-24b869b4bef5,07.07.2015 14:33:01,07.07.2015 14:33:27,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5b7758a7-3e53-4ad4-995d-97ed3dbe84ec,b48d8965-16a9-4ab6-b45f-64549dc7da98,07.07.2015 12:13:57,07.07.2015 14:32:22,0,0,0,0,2,0,BMA HTML5 2.0,0,0,0
5bc5573c-4fa2-4c55-a986-3880fb225c08,71904d29-b9d6-4692-9488-50329a451100,18.02.2015 10:41:58,18.02.2015 11:05:50,1,2,0,0,0,1,BMA HTML5 2.0,0,0,0
5c3df8f2-ac79-4168-907a-45be06655f54,a2ff004b-d547-445b-a052-7ccf7497fa76,14.02.2015 18:22:36,14.02.2015 19:39:30,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5c9b5eb5-c993-40ff-ac39-c00831721fc2,6abd135a-efe7-4893-92c5-f1163551a9ff,24.04.2015 12:14:19,24.04.2015 12:14:31,0,1,0,0,0,0,BMA HTML5 2.0,0,0,0
5dcd78cb-71a6-4e17-9ce7-cddcbbf329ac,09ebde89-7484-435a-89b2-a4709cb5321e,03.06.2015 9:16:27,04.06.2015 6:49:30,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5dd1c256-43df-4345-96fe-19bdbc8ead72,1f1ca52f-136c-4bad-aa93-1c7c408aac75,15.09.2015 10:36:28,15.09.2015 10:36:34,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
5de4f5c4-77ce-4e91-b6ed-d054f021f56b,c54bac06-9191-4794-8734-621d4714d321,13.02.2015 19:17:44,13.02.2015 19:17:54,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5e22c1e0-826a-4b3c-b22a-cd4ad3f60a54,aee3c935-3e41-4438-b280-7174923761b2,10.04.2015 12:24:09,10.04.2015 12:28:00,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5eb2c161-8ded-489d-9107-2d7eb8e7958c,ab637edd-ab21-4f69-8a9d-33c7829c2f06,07.05.2015 13:29:30,07.05.2015 14:43:14,14,0,0,0,2,0,BMA HTML5 2.0,0,0,1
5eb2c161-8ded-489d-9107-2d7eb8e7958c,aeefd9e7-acc3-4186-bc3d-07e9a7512592,07.05.2015 13:44:00,07.05.2015 14:42:44,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
5edf8ed3-7f5a-44df-a372-7a8548388587,fd47eb58-32dd-40d4-9eb2-4e2184d6a3d7,28.09.2015 8:34:23,28.09.2015 8:34:31,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,02ccf27f-0c2d-4cb5-b317-16c766ab69e6,06.10.2015 6:49:52,06.10.2015 6:50:10,0,0,0,0,0,0,BMA HTML5 1.3.0137,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,03d00e35-20ce-447e-bf6c-7dc245716996,07.10.2015 13:39:40,07.10.2015 13:39:42,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,0645ccab-2d80-4306-8043-880177603783,06.10.2015 12:26:35,06.10.2015 12:26:51,0,0,1,0,0,0,BMA HTML5 1.3.0141,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,30e94502-581c-45fa-b903-11fb20570517,06.10.2015 10:06:27,06.10.2015 10:37:43,0,0,0,0,0,0,BMA HTML5 1.3.0141,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,4e9846dc-976d-4e3b-8142-eb7085dcf307,08.10.2015 8:17:15,08.10.2015 8:38:10,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,53af0b89-e3e1-498e-8708-074c16ddd519,08.10.2015 8:17:23,08.10.2015 8:37:30,0,1,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,5526cd4b-d457-4791-952c-d57379264f12,06.10.2015 10:37:46,06.10.2015 11:18:56,0,4,0,0,0,0,BMA HTML5 1.3.0141,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,6f6b9f89-75d6-458d-af92-d6cb090481d7,08.10.2015 8:37:32,08.10.2015 8:38:11,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,7c69208f-1aa5-418b-b4f4-6ddcf363a5b2,06.10.2015 9:36:13,06.10.2015 11:24:44,0,0,0,0,0,0,BMA HTML5 1.3.0140,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,879ca004-2602-4523-8763-0b731901974e,07.10.2015 9:35:22,07.10.2015 9:37:57,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,89246ee9-cf0f-4693-a775-46718b884e70,06.10.2015 13:26:27,06.10.2015 14:55:29,0,0,0,0,0,0,BMA HTML5 1.3.0142,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,997ec95b-1f0d-4f89-ac00-b8c85ac9bc50,06.10.2015 10:06:21,06.10.2015 11:18:55,0,0,0,0,0,0,BMA HTML5 1.3.0141,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,a013182d-5948-4b99-a19e-d00b802e8f3d,06.10.2015 12:26:51,06.10.2015 12:28:31,0,0,0,0,0,0,BMA HTML5 1.3.0141,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,abba1267-bcaf-4800-b071-06b6903886a8,07.10.2015 9:40:49,07.10.2015 9:41:01,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,c16580e0-1846-4a70-99cd-f9757562ca24,05.10.2015 15:36:15,05.10.2015 15:37:50,0,0,0,0,0,0,BMA HTML5 1.3.0137,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,c22b50e2-6439-45ae-98d2-bb2813d2d6d3,06.10.2015 8:18:56,06.10.2015 8:54:23,0,0,0,0,0,0,BMA HTML5 1.3.0139,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,c87f09f4-ec5d-42d5-88b6-f48f9450b9df,05.10.2015 15:36:00,05.10.2015 15:37:52,0,0,0,0,0,0,BMA HTML5 1.3.0137,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,cb9cb33c-f1a7-4476-88c5-2bcb24f92c74,07.10.2015 7:23:04,07.10.2015 8:22:37,0,0,0,0,0,0,BMA HTML5 1.3.0142,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,ce0babfa-0b6d-4e96-8ce9-a81709d4a44d,07.10.2015 13:39:48,07.10.2015 13:40:07,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,d3556d98-85bb-4627-a1ed-46d492708225,06.10.2015 8:19:05,06.10.2015 8:22:22,0,0,0,0,0,0,BMA HTML5 1.3.0139,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,e0717297-7487-4968-a598-6c7f4a2494c9,06.10.2015 7:14:48,06.10.2015 7:17:48,0,0,0,0,0,0,BMA HTML5 1.3.0138,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,e2c52ca7-dab3-4def-8461-2f55f8a1826c,07.10.2015 9:57:09,07.10.2015 9:58:05,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
5f1b6392-4532-4355-b03b-52c3f6999428,f46994c6-a157-45e9-919b-14223f9d8649,06.10.2015 9:36:23,06.10.2015 11:24:36,0,0,0,0,0,0,BMA HTML5 1.3.0140,0,0,0
60301981-ac3d-4116-a438-2cb153d29324,14344cc4-7dc0-45b6-9404-7ef2678e735a,25.05.2015 12:56:39,25.05.2015 14:05:02,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
60301981-ac3d-4116-a438-2cb153d29324,9a126950-c8f8-4fe0-81e0-52c126a60447,25.05.2015 12:19:47,25.05.2015 12:23:17,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
60573669-f433-4460-a36b-8655cbaffadf,aa22d01e-70d4-42f6-9b00-6be106174f13,05.08.2015 23:18:45,05.08.2015 23:19:13,1,1,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
605b5e6f-d863-4571-ba40-488005b49b8b,f7ddbc84-5768-4d35-9b91-14165d2989aa,11.03.2015 10:40:45,11.03.2015 10:41:11,1,0,1,0,0,0,BMA HTML5 2.0,0,0,0
60d08c35-78d7-4b1e-8f7d-885ae9c069e3,8f4b2977-f60b-4c2e-92ce-52a5403a2352,23.04.2015 7:47:53,23.04.2015 7:48:07,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
60fe46c7-a33e-4894-974e-4bfe99d50f2c,81626a8f-bbf8-42e8-a92c-6772bd4819b4,14.04.2015 12:45:04,14.04.2015 12:50:36,1,0,0,0,0,0,BMA HTML5 2.0,0,0,1
60fe46c7-a33e-4894-974e-4bfe99d50f2c,9090e244-b971-46d4-8c91-6286da4bf5a3,14.04.2015 12:44:55,14.04.2015 12:45:01,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
60ff92f7-0b17-461a-a7bb-54e0300203c3,a8134304-da8b-404c-a4cd-3b3900ae2c4a,11.04.2015 22:25:13,11.04.2015 22:30:12,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
62595b41-dc5b-42f5-8431-22aa235423eb,b6cacf48-f62f-4d3f-bf14-d9c2ef09a55a,25.02.2015 13:57:49,25.02.2015 14:03:25,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
62595b41-dc5b-42f5-8431-22aa235423eb,c3af6e74-5fec-453f-9509-0c3f73276e1d,25.02.2015 13:57:37,25.02.2015 13:57:47,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
62781b89-54a4-4a83-b8fc-f2efbc621de9,fa09b7bb-6e3d-4ec7-99c8-744694384f48,06.07.2015 11:43:24,06.07.2015 11:43:34,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6319fc5b-ea13-4eda-aec3-eb2708059ced,d7a96f89-e53e-42cb-a06f-9cbb4bf43f00,28.09.2015 9:04:52,28.09.2015 9:05:51,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
63421da6-d7da-4f66-8754-52d09ad73f06,97f9b580-ba16-4d8b-85c4-724e2d571a74,25.06.2015 15:28:36,25.06.2015 18:15:01,3,0,0,1,0,0,BMA HTML5 2.0,0,0,0
634f594e-e272-449c-b47b-72920f2bfc79,1b4a419f-5739-4808-b759-af0515055479,27.04.2015 11:46:13,27.04.2015 12:08:58,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
63646537-10c2-4c1e-90f5-7af23eb859e9,4eb92574-fc3f-4d11-ae79-a8f6cdf311cb,24.07.2015 16:45:48,24.07.2015 16:46:21,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
64e0757b-55e3-415e-895f-7498fe18cdb9,f19c5cb5-0351-482f-9ce3-6e011a208c9c,11.06.2015 16:14:46,11.06.2015 16:15:44,0,1,0,0,0,0,BMA HTML5 2.0,0,0,0
64ed602e-0976-41e2-9493-8c8a64abb36b,f4a55ca6-952d-4b45-a104-e2e906186ca9,23.06.2015 13:37:38,23.06.2015 14:05:07,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
